DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
GDSC1,342,15864548,1298134,HeLa,SIDM00846,CESC,1004,Vinblastine,Microtubule destabiliser,Mitosis,1046,Y,0.000391,0.1,-4.897431,0.529823,0.047151,-0.596782
GDSC1,342,15583697,687505,C-33-A,SIDM00889,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,1.891252,0.837373,0.10552,-0.838963
GDSC1,342,15584041,687506,C-4-I,SIDM00905,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.544472,0.891873,0.070772,-0.263474
GDSC1,342,15584369,687514,ME-180,SIDM00627,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,1.493926,0.776688,0.160939,-1.189008
GDSC1,342,15607258,724839,SW756,SIDM01174,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.133017,0.837617,0.105348,-0.625968
GDSC1,342,15667784,906824,Ca-Ski,SIDM00923,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,1.565054,0.782035,0.11156,-1.126345
GDSC1,342,15673565,906843,DoTc2-4510,SIDM00864,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.597748,0.905397,0.134456,-0.216538
GDSC1,342,15689695,907068,HT-3,SIDM00679,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.273246,0.869936,0.128479,-0.502425
GDSC1,342,15795895,924107,CAL-39,SIDM00935,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.981158,0.926891,0.094527,0.121247
GDSC1,342,15805139,930297,SiHa,SIDM01093,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,3.127838,0.916683,0.072989,0.250473
GDSC1,342,15805482,930298,SKG-IIIa,SIDM00381,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.652552,0.872047,0.102862,-0.168256
GDSC1,342,15814689,949154,OMC-1,SIDM00240,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.498185,0.885292,0.051129,-0.304253
GDSC1,342,15840114,1240179,MS751,SIDM00638,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,2.37704,0.903415,0.059762,-0.410983
GDSC1,342,15849276,1240212,SISO,SIDM00394,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,0.430872,0.643575,0.072824,-2.125562
GDSC1,342,15864549,1298134,HeLa,SIDM00846,CESC,1005,Cisplatin,DNA crosslinker,DNA replication,1046,Y,0.039063,10.0,1.926534,0.858514,0.132046,-0.807879
GDSC1,342,15583699,687505,C-33-A,SIDM00889,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-5.806088,0.7086,0.075853,-0.606647
GDSC1,342,15584043,687506,C-4-I,SIDM00905,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-5.919497,0.688499,0.061408,-0.684523
GDSC1,342,15584371,687514,ME-180,SIDM00627,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-5.832995,0.694305,0.10097,-0.625124
GDSC1,342,15607260,724839,SW756,SIDM01174,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-6.281263,0.627629,0.164366,-0.932943
GDSC1,342,15667786,906824,Ca-Ski,SIDM00923,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-7.411724,0.461372,0.113796,-1.709215
GDSC1,342,15673567,906843,DoTc2-4510,SIDM00864,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-4.560127,0.864268,0.137704,0.248937
GDSC1,342,15689697,907068,HT-3,SIDM00679,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-5.662707,0.725233,0.128871,-0.508189
GDSC1,342,15795897,924107,CAL-39,SIDM00935,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-6.120635,0.6615,0.066361,-0.822642
GDSC1,342,15805141,930297,SiHa,SIDM01093,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-5.017803,0.792332,0.113232,-0.065343
GDSC1,342,15805484,930298,SKG-IIIa,SIDM00381,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-5.227093,0.757531,0.08651,-0.209059
GDSC1,342,15814691,949154,OMC-1,SIDM00240,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-4.543905,0.853652,0.044809,0.260076
GDSC1,342,15840116,1240179,MS751,SIDM00638,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-6.47392,0.613609,0.148472,-1.065237
GDSC1,342,15849278,1240212,SISO,SIDM00394,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-6.660777,0.579538,0.065123,-1.19355
GDSC1,342,15864551,1298134,HeLa,SIDM00846,CESC,1007,Docetaxel,Microtubule stabiliser,Mitosis,1046,Y,4.9e-05,0.0125,-5.911218,0.703227,0.042631,-0.678838
GDSC1,342,15583700,687505,C-33-A,SIDM00889,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,0.444207,0.979516,0.025144,0.584277
GDSC1,342,15584044,687506,C-4-I,SIDM00905,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,1.044336,0.986229,0.028042,0.945372
GDSC1,342,15584372,687514,ME-180,SIDM00627,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,-0.670261,0.927585,0.099605,-0.086294
GDSC1,342,15607261,724839,SW756,SIDM01174,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,1.386401,0.983464,0.036592,1.151192
GDSC1,342,15667787,906824,Ca-Ski,SIDM00923,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,-0.546787,0.930958,0.097837,-0.012
GDSC1,342,15673568,906843,DoTc2-4510,SIDM00864,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,0.443319,0.980988,0.082162,0.583743
GDSC1,342,15689698,907068,HT-3,SIDM00679,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,-1.695802,0.864698,0.162563,-0.703359
GDSC1,342,15795898,924107,CAL-39,SIDM00935,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,0.859227,0.985629,0.047863,0.833993
GDSC1,342,15805142,930297,SiHa,SIDM01093,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,1.156135,0.981426,0.05446,1.012641
GDSC1,342,15805485,930298,SKG-IIIa,SIDM00381,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,1.313096,0.978062,0.028931,1.107085
GDSC1,342,15814692,949154,OMC-1,SIDM00240,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,1.162888,0.986626,0.026817,1.016705
GDSC1,342,15840117,1240179,MS751,SIDM00638,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,0.623934,0.990338,0.02341,0.692418
GDSC1,342,15849279,1240212,SISO,SIDM00394,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,-1.079479,0.922571,0.052024,-0.33252
GDSC1,342,15864552,1298134,HeLa,SIDM00846,CESC,1008,Methotrexate,Antimetabolite,DNA replication,1046,Y,0.000781,0.2,0.544424,0.989117,0.024966,0.644577
GDSC1,342,15583703,687505,C-33-A,SIDM00889,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,2.363809,0.970516,0.043403,0.598796
GDSC1,342,15584047,687506,C-4-I,SIDM00905,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,1.820251,0.946161,0.037027,0.291729
GDSC1,342,15584375,687514,ME-180,SIDM00627,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,1.622274,0.927041,0.143852,0.179888
GDSC1,342,15607264,724839,SW756,SIDM01174,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,1.841264,0.931373,0.042981,0.3036
GDSC1,342,15667790,906824,Ca-Ski,SIDM00923,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,0.985026,0.881765,0.106289,-0.180107
GDSC1,342,15673571,906843,DoTc2-4510,SIDM00864,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,0.746872,0.885715,0.157681,-0.314645
GDSC1,342,15689701,907068,HT-3,SIDM00679,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,2.280123,0.964456,0.053003,0.551521
GDSC1,342,15795901,924107,CAL-39,SIDM00935,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,2.592016,0.975269,0.045535,0.727716
GDSC1,342,15805145,930297,SiHa,SIDM01093,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,3.455772,0.981381,0.034731,1.215669
GDSC1,342,15805488,930298,SKG-IIIa,SIDM00381,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,2.953484,0.964292,0.065014,0.931916
GDSC1,342,15814695,949154,OMC-1,SIDM00240,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,1.001242,0.894151,0.061064,-0.170946
GDSC1,342,15840120,1240179,MS751,SIDM00638,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,2.835479,0.989253,0.038875,0.865253
GDSC1,342,15849282,1240212,SISO,SIDM00394,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,2.424923,0.974318,0.028176,0.633321
GDSC1,342,15864555,1298134,HeLa,SIDM00846,CESC,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,1046,Y,0.007813,2.0,2.691892,0.986983,0.017977,0.784138
GDSC1,342,15583708,687505,C-33-A,SIDM00889,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-2.458377,0.786233,0.158964,-0.230735
GDSC1,342,15584052,687506,C-4-I,SIDM00905,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.705334,0.862754,0.109459,0.249494
GDSC1,342,15584380,687514,ME-180,SIDM00627,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-3.200603,0.674904,0.224319,-0.704066
GDSC1,342,15607269,724839,SW756,SIDM01174,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.410394,0.870028,0.089425,0.437582
GDSC1,342,15667795,906824,Ca-Ski,SIDM00923,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-2.535289,0.759751,0.224441,-0.279783
GDSC1,342,15673576,906843,DoTc2-4510,SIDM00864,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.280292,0.907953,0.162159,0.520551
GDSC1,342,15689706,907068,HT-3,SIDM00679,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.083155,0.913678,0.068618,0.646268
GDSC1,342,15795906,924107,CAL-39,SIDM00935,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-3.535864,0.633065,0.210673,-0.917868
GDSC1,342,15805150,930297,SiHa,SIDM01093,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.406046,0.87334,0.108895,0.440355
GDSC1,342,15805493,930298,SKG-IIIa,SIDM00381,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.162019,0.879308,0.112679,0.595975
GDSC1,342,15814699,949154,OMC-1,SIDM00240,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.738183,0.856808,0.127306,0.228545
GDSC1,342,15840124,1240179,MS751,SIDM00638,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.031495,0.939959,0.119758,0.679213
GDSC1,342,15849286,1240212,SISO,SIDM00394,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-2.557528,0.776472,0.15132,-0.293966
GDSC1,342,15864559,1298134,HeLa,SIDM00846,CESC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1046,Y,0.000781,0.2,-1.818523,0.876131,0.118067,0.177311
GDSC1,342,15583709,687505,C-33-A,SIDM00889,CESC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,3.306073,0.971227,0.057848,-0.172133
GDSC1,342,15584053,687506,C-4-I,SIDM00905,CESC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.255952,0.986135,0.069199,0.781585
GDSC1,342,15584381,687514,ME-180,SIDM00627,CESC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.608471,0.986492,0.037486,1.135529
GDSC1,342,15607270,724839,SW756,SIDM01174,CESC,1017,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.019531,5.0,4.630739,0.9838,0.032238,1.157887
